# Turbulence results from CFL3D, Re_H=36,000, SST model
# Note: computed results were quasi-steady
# Note: extraction at x/H=-4 was at nearest cell-center
x,y,uv
 1.000000000E+01, 1.789923429E+00, -4.318836727E-04
 1.000000000E+01, 1.806229353E+00, -4.139505036E-04
 1.000000000E+01, 1.822659254E+00, -3.955369175E-04
 1.000000000E+01, 1.839215159E+00, -3.766984446E-04
 1.000000000E+01, 1.855899334E+00, -3.575001610E-04
 1.000000000E+01, 1.872714162E+00, -3.380163980E-04
 1.000000000E+01, 1.889662027E+00, -3.183300141E-04
 1.000000000E+01, 1.906745672E+00, -2.985312603E-04
 1.000000000E+01, 1.923967719E+00, -2.787171688E-04
 1.000000000E+01, 1.941331029E+00, -2.589901269E-04
 1.000000000E+01, 1.958838820E+00, -2.394562762E-04
 1.000000000E+01, 1.976494074E+00, -2.202245232E-04
 1.000000000E+01, 1.994300246E+00, -2.014042693E-04
 1.000000000E+01, 2.012260914E+00, -1.831043774E-04
 1.000000000E+01, 2.030380011E+00, -1.654383086E-04
 1.000000000E+01, 2.048661232E+00, -1.485185203E-04
 1.000000000E+01, 2.067108870E+00, -1.322579919E-04
 1.000000000E+01, 2.085792065E+00, -1.168392628E-04
 1.000000000E+01, 2.105307341E+00, -1.021481075E-04
 1.000000000E+01, 2.125695229E+00, -8.817687922E-05
 1.000000000E+01, 2.146998882E+00, -7.497751358E-05
 1.000000000E+01, 2.169262171E+00, -6.272642349E-05
 1.000000000E+01, 2.192531347E+00, -5.156799671E-05
 1.000000000E+01, 2.216853380E+00, -4.162086043E-05
 1.000000000E+01, 2.242277145E+00, -3.297011426E-05
 1.000000000E+01, 2.268853188E+00, -2.565825889E-05
 1.000000000E+01, 2.296633244E+00, -1.967706157E-05
 1.000000000E+01, 2.325670242E+00, -1.496275945E-05
 1.000000000E+01, 2.356018305E+00, -1.139643064E-05
 1.000000000E+01, 2.387732506E+00, -8.811077350E-06
 1.000000000E+01, 2.420869112E+00, -7.005889074E-06
 1.000000000E+01, 2.455485106E+00, -5.766760751E-06
 1.000000000E+01, 2.491637945E+00, -4.890575838E-06
 1.000000000E+01, 2.529384851E+00, -4.208666269E-06
 1.000000000E+01, 2.568784237E+00, -3.603818186E-06
 1.000000000E+01, 2.609893084E+00, -3.015974698E-06
 1.000000000E+01, 2.652768850E+00, -2.434593398E-06
 1.000000000E+01, 2.697467327E+00, -1.880702484E-06
 1.000000000E+01, 2.744043827E+00, -1.385484552E-06
 1.000000000E+01, 2.792551279E+00, -9.732082162E-07
 1.000000000E+01, 2.843041182E+00, -6.530840437E-07
 1.000000000E+01, 2.895561934E+00, -4.198364252E-07
 1.000000000E+01, 2.950159550E+00, -2.591561952E-07
 1.000000000E+01, 3.006875753E+00, -1.537978136E-07
 1.000000000E+01, 3.065749168E+00, -8.777308125E-08
 1.000000000E+01, 3.126812935E+00, -4.821640687E-08
 1.000000000E+01, 3.190095425E+00, -2.563277057E-08
 1.000000000E+01, 3.255619049E+00, -1.341682854E-08
 1.000000000E+01, 3.323400497E+00, -7.197509255E-09
 1.000000000E+01, 3.393448830E+00, -4.234174789E-09
 1.000000000E+01, 3.465766191E+00, -2.914983366E-09
 1.000000000E+01, 3.540346146E+00, -2.360784901E-09
 1.000000000E+01, 3.617174387E+00, -2.131330668E-09
 1.000000000E+01, 3.696227551E+00, -2.026109946E-09
 1.000000000E+01, 3.777472258E+00, -1.962928931E-09
 1.000000000E+01, 3.860866070E+00, -1.911919290E-09
 1.000000000E+01, 3.946356297E+00, -1.863724952E-09
 1.000000000E+01, 4.033879757E+00, -1.815982698E-09
 1.000000000E+01, 4.123363018E+00, -1.768308611E-09
 1.000000000E+01, 4.214723110E+00, -1.720728671E-09
 1.000000000E+01, 4.307864666E+00, -1.673312933E-09
 1.000000000E+01, 4.402683735E+00, -1.626145552E-09
 1.000000000E+01, 4.499066353E+00, -1.579343545E-09
 1.000000000E+01, 4.596888065E+00, -1.533064342E-09
 1.000000000E+01, 4.696016788E+00, -1.487532542E-09
 1.000000000E+01, 4.796310902E+00, -1.443130615E-09
 1.000000000E+01, 4.897622108E+00, -1.400600302E-09
 1.000000000E+01, 4.999794006E+00, -1.361464164E-09
 1.000000000E+01, 5.102665901E+00, -1.328911092E-09
 1.000000000E+01, 5.206070900E+00, -1.309670372E-09
 1.000000000E+01, 5.309838772E+00, -1.317892018E-09
 1.000000000E+01, 5.413796902E+00, -1.383062886E-09
 1.000000000E+01, 5.517770767E+00, -1.565883201E-09
 1.000000000E+01, 5.621586323E+00, -1.989549414E-09
 1.000000000E+01, 5.725068569E+00, -2.900208074E-09
 1.000000000E+01, 5.828046799E+00, -4.781099516E-09
 1.000000000E+01, 5.930351734E+00, -8.559859488E-09
 1.000000000E+01, 6.031819344E+00, -1.596089838E-08
 1.000000000E+01, 6.132291317E+00, -3.004434745E-08
 1.000000000E+01, 6.231614113E+00, -5.595187957E-08
 1.000000000E+01, 6.329642773E+00, -1.021393672E-07
 1.000000000E+01, 6.426240444E+00, -1.839507462E-07
 1.000000000E+01, 6.521277428E+00, -3.349874191E-07
 1.000000000E+01, 6.614635468E+00, -6.285755489E-07
 1.000000000E+01, 6.706203938E+00, -1.166680818E-06
 1.000000000E+01, 6.795883656E+00, -1.882279321E-06
 1.000000000E+01, 6.883585453E+00, -1.971712663E-06
 1.000000000E+01, 6.969229698E+00, 8.793520578E-07
 1.000000000E+01, 7.052748680E+00, 1.076311491E-05
 1.000000000E+01, 7.134083748E+00, 3.259532969E-05
 1.000000000E+01, 7.213187695E+00, 6.999519974E-05
 1.000000000E+01, 7.290021896E+00, 1.230502821E-04
 1.000000000E+01, 7.364558697E+00, 1.877694885E-04
 1.000000000E+01, 7.436778069E+00, 2.597906569E-04
 1.000000000E+01, 7.506670475E+00, 3.276829375E-04
 1.000000000E+01, 7.574233532E+00, 3.871831577E-04
 1.000000000E+01, 7.639473438E+00, 4.462701327E-04
 1.000000000E+01, 7.702402592E+00, 5.072403001E-04
 1.000000000E+01, 7.763041019E+00, 5.681898328E-04
 1.000000000E+01, 7.821414471E+00, 6.271157181E-04
 1.000000000E+01, 7.877554417E+00, 6.827645120E-04
 1.000000000E+01, 7.931496143E+00, 7.346231141E-04
 1.000000000E+01, 7.983281612E+00, 7.825627108E-04
 1.000000000E+01, 8.032954216E+00, 8.267370285E-04
 1.000000000E+01, 8.080561638E+00, 8.674639394E-04
 1.000000000E+01, 8.126155853E+00, 9.051203378E-04
 1.000000000E+01, 8.169788361E+00, 9.400676354E-04
 1.000000000E+01, 8.211514473E+00, 9.726213175E-04
 1.000000000E+01, 8.251391411E+00, 1.003039302E-03
 1.000000000E+01, 8.289475441E+00, 1.031527179E-03
 1.000000000E+01, 8.325824738E+00, 1.058250666E-03
 1.000000000E+01, 8.360499382E+00, 1.083345735E-03
 1.000000000E+01, 8.393556595E+00, 1.106921001E-03
 1.000000000E+01, 8.425055504E+00, 1.129065175E-03
 1.000000000E+01, 8.455055237E+00, 1.149847754E-03
 1.000000000E+01, 8.483612061E+00, 1.169319381E-03
 1.000000000E+01, 8.510784149E+00, 1.187518588E-03
 1.000000000E+01, 8.536626816E+00, 1.204469241E-03
 1.000000000E+01, 8.561195374E+00, 1.220188453E-03
 1.000000000E+01, 8.584543228E+00, 1.234688330E-03
 1.000000000E+01, 8.606722832E+00, 1.247981214E-03
 1.000000000E+01, 8.627784729E+00, 1.260085730E-03
 1.000000000E+01, 8.647780418E+00, 1.271031331E-03
 1.000000000E+01, 8.666755676E+00, 1.280646189E-03
 1.000000000E+01, 8.684759140E+00, 1.288366504E-03
 1.000000000E+01, 8.701834679E+00, 1.294637565E-03
 1.000000000E+01, 8.718025208E+00, 1.299920259E-03
 1.000000000E+01, 8.733374596E+00, 1.303976635E-03
 1.000000000E+01, 8.747921944E+00, 1.306865364E-03
 1.000000000E+01, 8.761706352E+00, 1.308648149E-03
 1.000000000E+01, 8.774765015E+00, 1.309388783E-03
 1.000000000E+01, 8.787133217E+00, 1.309151994E-03
 1.000000000E+01, 8.798846245E+00, 1.308003557E-03
 1.000000000E+01, 8.809936523E+00, 1.306008897E-03
 1.000000000E+01, 8.820434570E+00, 1.303233323E-03
 1.000000000E+01, 8.830371857E+00, 1.299740281E-03
 1.000000000E+01, 8.839776993E+00, 1.295592403E-03
 1.000000000E+01, 8.848675728E+00, 1.290850574E-03
 1.000000000E+01, 8.857095718E+00, 1.285571721E-03
 1.000000000E+01, 8.865060806E+00, 1.279812073E-03
 1.000000000E+01, 8.872595787E+00, 1.273622620E-03
 1.000000000E+01, 8.879722595E+00, 1.267052139E-03
 1.000000000E+01, 8.886462212E+00, 1.260146382E-03
 1.000000000E+01, 8.892835617E+00, 1.252946327E-03
 1.000000000E+01, 8.898861885E+00, 1.245489693E-03
 1.000000000E+01, 8.904561043E+00, 1.237808377E-03
 1.000000000E+01, 8.909948349E+00, 1.229933230E-03
 1.000000000E+01, 8.915040970E+00, 1.221889979E-03
 1.000000000E+01, 8.919856071E+00, 1.213698415E-03
 1.000000000E+01, 8.924407005E+00, 1.205377048E-03
 1.000000000E+01, 8.928709030E+00, 1.196938334E-03
 1.000000000E+01, 8.932775497E+00, 1.188390306E-03
 1.000000000E+01, 8.936617851E+00, 1.179742161E-03
 1.000000000E+01, 8.940250397E+00, 1.170990756E-03
 1.000000000E+01, 8.943682671E+00, 1.162135508E-03
 1.000000000E+01, 8.946927071E+00, 1.153166522E-03
 1.000000000E+01, 8.949993134E+00, 1.144074835E-03
 1.000000000E+01, 8.952890396E+00, 1.134845312E-03
 1.000000000E+01, 8.955628395E+00, 1.125456416E-03
 1.000000000E+01, 8.958215714E+00, 1.115885098E-03
 1.000000000E+01, 8.960659981E+00, 1.106103649E-03
 1.000000000E+01, 8.962970734E+00, 1.096069580E-03
 1.000000000E+01, 8.965153694E+00, 1.085752272E-03
 1.000000000E+01, 8.967217445E+00, 1.075093867E-03
 1.000000000E+01, 8.969166756E+00, 1.064050361E-03
 1.000000000E+01, 8.971009254E+00, 1.052557607E-03
 1.000000000E+01, 8.972749710E+00, 1.040550647E-03
 1.000000000E+01, 8.974394798E+00, 1.027944614E-03
 1.000000000E+01, 8.975950241E+00, 1.014643931E-03
 1.000000000E+01, 8.977418900E+00, 1.000564662E-03
 1.000000000E+01, 8.978807449E+00, 9.855787503E-04
 1.000000000E+01, 8.980119705E+00, 9.695606423E-04
 1.000000000E+01, 8.981360435E+00, 9.523498011E-04
 1.000000000E+01, 8.982531548E+00, 9.338124073E-04
 1.000000000E+01, 8.983639717E+00, 9.137149900E-04
 1.000000000E+01, 8.984686852E+00, 8.918667445E-04
 1.000000000E+01, 8.985675812E+00, 8.680727915E-04
 1.000000000E+01, 8.986611366E+00, 8.422028041E-04
 1.000000000E+01, 8.987495422E+00, 8.131003706E-04
 1.000000000E+01, 8.988330841E+00, 7.804580382E-04
 1.000000000E+01, 8.989121437E+00, 7.449648692E-04
 1.000000000E+01, 8.989868164E+00, 7.065064856E-04
 1.000000000E+01, 8.990573883E+00, 6.649900461E-04
 1.000000000E+01, 8.991241455E+00, 6.197694456E-04
 1.000000000E+01, 8.991872787E+00, 5.695821019E-04
 1.000000000E+01, 8.992468834E+00, 5.146999029E-04
 1.000000000E+01, 8.993033409E+00, 4.559674417E-04
 1.000000000E+01, 8.993566513E+00, 3.943797783E-04
 1.000000000E+01, 8.994071007E+00, 3.312794433E-04
 1.000000000E+01, 8.994548798E+00, 2.687245433E-04
 1.000000000E+01, 8.994999886E+00, 2.095654199E-04
 1.000000000E+01, 8.995426178E+00, 1.563844562E-04
 1.000000000E+01, 8.995830536E+00, 1.110980447E-04
 1.000000000E+01, 8.996212006E+00, 7.511515287E-05
 1.000000000E+01, 8.996573448E+00, 4.822255141E-05
 1.000000000E+01, 8.996914864E+00, 2.944335029E-05
 1.000000000E+01, 8.997238159E+00, 1.705823161E-05
 1.000000000E+01, 8.997544289E+00, 9.359358955E-06
 1.000000000E+01, 8.997834206E+00, 4.849903689E-06
 1.000000000E+01, 8.998107910E+00, 2.361557108E-06
 1.000000000E+01, 8.998367310E+00, 1.066415507E-06
 1.000000000E+01, 8.998612404E+00, 4.406320500E-07
 1.000000000E+01, 8.998844147E+00, 1.626178232E-07
 1.000000000E+01, 8.999064445E+00, 5.128429237E-08
 1.000000000E+01, 8.999272346E+00, 1.309721043E-08
 1.000000000E+01, 8.999469757E+00, 2.422503531E-09
 1.000000000E+01, 8.999655724E+00, 2.739810046E-10
 1.000000000E+01, 8.999833107E+00, 1.227944656E-11
 1.000000000E+01, 9.000000000E+00, 0.000000000E+00
